elbo_loss_epoch,train_loss,train_elbo_loss,epoch,step,elbo_loss_step
334.44732666015625,333.6990051269531,333.6990051269531,0,38,
,,,1,49,38.89433288574219
31.8193359375,31.754213333129883,31.754213333129883,1,77,
,,,2,99,4.312182903289795
3.9965782165527344,3.9913458824157715,3.9913458824157715,2,116,
,,,3,149,4.032604694366455
3.0437216758728027,3.041388511657715,3.041388511657715,3,155,
1.935498833656311,1.9345836639404297,1.9345836639404297,4,194,
,,,5,199,1.518630027770996
1.9191193580627441,1.9192180633544922,1.9192180633544922,5,233,
,,,6,249,2.454228162765503
2.104719638824463,2.104938268661499,2.104938268661499,6,272,
,,,7,299,1.980157494544983
1.805099606513977,1.804370641708374,1.804370641708374,7,311,
,,,8,349,1.4046592712402344
1.5662435293197632,1.5654945373535156,1.5654945373535156,8,350,
1.85074782371521,1.8501135110855103,1.8501135110855103,9,389,
,,,10,399,1.8606133460998535
1.602918028831482,1.603918194770813,1.603918194770813,10,428,
,,,11,449,1.5986170768737793
1.7930772304534912,1.7931969165802002,1.7931969165802002,11,467,
,,,12,499,1.198743224143982
1.4854660034179688,1.4850348234176636,1.4850348234176636,12,506,
2.5546958446502686,2.553778648376465,2.553778648376465,13,545,
,,,14,549,1.6633257865905762
1.3718724250793457,1.3713701963424683,1.3713701963424683,14,584,
,,,15,599,1.380840539932251
1.3419311046600342,1.3424023389816284,1.3424023389816284,15,623,
,,,16,649,1.0148729085922241
1.3104734420776367,1.309978723526001,1.309978723526001,16,662,
,,,17,699,1.4410723447799683
1.2766520977020264,1.277141809463501,1.277141809463501,17,701,
1.246896743774414,1.2463743686676025,1.2463743686676025,18,740,
,,,19,749,1.58406400680542
1.340789556503296,1.3413234949111938,1.3413234949111938,19,779,
,,,20,799,1.375229001045227
1.4177032709121704,1.4180312156677246,1.4180312156677246,20,818,
,,,21,849,1.5067366361618042
1.3735259771347046,1.3725693225860596,1.3725693225860596,21,857,
1.421746850013733,1.4209696054458618,1.4209696054458618,22,896,
,,,23,899,1.2263246774673462
1.3796532154083252,1.3786475658416748,1.3786475658416748,23,935,
,,,24,949,1.090322732925415
1.1693968772888184,1.1690425872802734,1.1690425872802734,24,974,
,,,25,999,1.430179238319397
1.28896963596344,1.289292335510254,1.289292335510254,25,1013,
,,,26,1049,1.2434228658676147
1.2483056783676147,1.2479779720306396,1.2479779720306396,26,1052,
1.2747539281845093,1.274795413017273,1.274795413017273,27,1091,
,,,28,1099,1.004832148551941
1.1974115371704102,1.1974940299987793,1.1974940299987793,28,1130,
,,,29,1149,1.1059105396270752
1.1283504962921143,1.128159999847412,1.128159999847412,29,1169,
,,,30,1199,1.1310124397277832
1.1112810373306274,1.112092137336731,1.112092137336731,30,1208,
1.0963587760925293,1.096151351928711,1.096151351928711,31,1247,
,,,32,1249,1.9862383604049683
1.4664692878723145,1.468381404876709,1.468381404876709,32,1286,
,,,33,1299,0.9904769062995911
1.2011604309082031,1.2038662433624268,1.2038662433624268,33,1325,
,,,34,1349,0.978687584400177
1.243422508239746,1.2427878379821777,1.2427878379821777,34,1364,
,,,35,1399,1.188951015472412
1.119250774383545,1.1190125942230225,1.1190125942230225,35,1403,
1.0610672235488892,1.0608209371566772,1.0608209371566772,36,1442,
,,,37,1449,0.9681845307350159
1.0688329935073853,1.0688714981079102,1.0688714981079102,37,1481,
,,,38,1499,1.3125592470169067
1.2469875812530518,1.2459417581558228,1.2459417581558228,38,1520,
,,,39,1549,1.157727599143982
1.2078176736831665,1.2076407670974731,1.2076407670974731,39,1559,
1.0894737243652344,1.0888344049453735,1.0888344049453735,40,1598,
,,,41,1599,1.1336487531661987
1.0681254863739014,1.0677576065063477,1.0677576065063477,41,1637,
,,,42,1649,1.0863462686538696
1.072806715965271,1.0725396871566772,1.0725396871566772,42,1676,
,,,43,1699,1.0789836645126343
1.0434423685073853,1.044243574142456,1.044243574142456,43,1715,
,,,44,1749,1.36605703830719
