elbo_loss_epoch,train_loss,train_elbo_loss,epoch,step,elbo_loss_step
0.46717965602874756,0.46666717529296875,0.46666717529296875,0,38,
,,,1,49,0.23672553896903992
0.23146463930606842,0.23141396045684814,0.23141396045684814,1,77,
,,,2,99,0.17359517514705658
0.18021848797798157,0.18010832369327545,0.18010832369327545,2,116,
,,,3,149,0.1412850022315979
0.15745319426059723,0.15750814974308014,0.15750814974308014,3,155,
0.1413169652223587,0.14128495752811432,0.14128495752811432,4,194,
,,,5,199,0.12288566678762436
0.1312953680753708,0.13123461604118347,0.13123461604118347,5,233,
,,,6,249,0.12079731374979019
0.12486575543880463,0.12490135431289673,0.12490135431289673,6,272,
,,,7,299,0.11885620653629303
0.11914662271738052,0.11916789412498474,0.11916789412498474,7,311,
,,,8,349,0.106489397585392
0.11687503010034561,0.11686327308416367,0.11686327308416367,8,350,
0.1158573180437088,0.11578243225812912,0.11578243225812912,9,389,
,,,10,399,0.1309286206960678
0.11322666704654694,0.11315780133008957,0.11315780133008957,10,428,
,,,11,449,0.09965299069881439
0.11150076240301132,0.11147671937942505,0.11147671937942505,11,467,
,,,12,499,0.1139182299375534
0.10711611062288284,0.10717497020959854,0.10717497020959854,12,506,
0.10631223022937775,0.10635106265544891,0.10635106265544891,13,545,
,,,14,549,0.10334513336420059
0.10783056914806366,0.10783453285694122,0.10783453285694122,14,584,
,,,15,599,0.09382536262273788
0.10567489266395569,0.10567764192819595,0.10567764192819595,15,623,
,,,16,649,0.09583437442779541
0.1011994332075119,0.10113760083913803,0.10113760083913803,16,662,
,,,17,699,0.09418315440416336
0.1012737974524498,0.10125456750392914,0.10125456750392914,17,701,
0.1021568775177002,0.10214504599571228,0.10214504599571228,18,740,
,,,19,749,0.10075660049915314
0.10222169756889343,0.10221118479967117,0.10221118479967117,19,779,
,,,20,799,0.11268064379692078
0.10144393891096115,0.10141173005104065,0.10141173005104065,20,818,
,,,21,849,0.08482183516025543
0.1022280752658844,0.10220565646886826,0.10220565646886826,21,857,
0.09898173809051514,0.09896650165319443,0.09896650165319443,22,896,
,,,23,899,0.10752782225608826
0.09575948864221573,0.09577222168445587,0.09577222168445587,23,935,
,,,24,949,0.10647076368331909
0.09984220564365387,0.09981624037027359,0.09981624037027359,24,974,
,,,25,999,0.09542258083820343
0.09892065078020096,0.09890685230493546,0.09890685230493546,25,1013,
,,,26,1049,0.09173303097486496
0.09699007868766785,0.09696683287620544,0.09696683287620544,26,1052,
0.09975811094045639,0.09985091537237167,0.09985091537237167,27,1091,
,,,28,1099,0.07424778491258621
0.09681332856416702,0.09683914482593536,0.09683914482593536,28,1130,
,,,29,1149,0.07657232880592346
0.0938333123922348,0.09382781386375427,0.09382781386375427,29,1169,
,,,30,1199,0.07125815749168396
0.0921073853969574,0.09208767116069794,0.09208767116069794,30,1208,
0.09692329913377762,0.09686943143606186,0.09686943143606186,31,1247,
,,,32,1249,0.10550186783075333
0.09621166437864304,0.09619405120611191,0.09619405120611191,32,1286,
,,,33,1299,0.08527737110853195
0.09600421041250229,0.09598688781261444,0.09598688781261444,33,1325,
,,,34,1349,0.0828191414475441
0.0928182303905487,0.09281137585639954,0.09281137585639954,34,1364,
,,,35,1399,0.08202887326478958
0.09255501627922058,0.0925513207912445,0.0925513207912445,35,1403,
0.08917147666215897,0.08919288218021393,0.08919288218021393,36,1442,
,,,37,1449,0.09006296098232269
0.09226394444704056,0.09226086735725403,0.09226086735725403,37,1481,
,,,38,1499,0.06921190768480301
0.08915502578020096,0.08917535096406937,0.08917535096406937,38,1520,
,,,39,1549,0.07821238040924072
0.09342164546251297,0.09340190887451172,0.09340190887451172,39,1559,
0.09058666974306107,0.09054924547672272,0.09054924547672272,40,1598,
,,,41,1599,0.10566846281290054
0.09245524555444717,0.09241645038127899,0.09241645038127899,41,1637,
,,,42,1649,0.08483082801103592
0.09202370047569275,0.09198343008756638,0.09198343008756638,42,1676,
,,,43,1699,0.08476438373327255
0.09141576290130615,0.09142810106277466,0.09142810106277466,43,1715,
,,,44,1749,0.09248863160610199
0.08803205192089081,0.08803913742303848,0.08803913742303848,44,1754,
0.08999864012002945,0.0899868905544281,0.0899868905544281,45,1793,
,,,46,1799,0.09168160706758499
0.08795560151338577,0.0879557877779007,0.0879557877779007,46,1832,
,,,47,1849,0.10495121031999588
0.090833380818367,0.0907834991812706,0.0907834991812706,47,1871,
,,,48,1899,0.09863987565040588
0.08887913823127747,0.08891512453556061,0.08891512453556061,48,1910,
,,,49,1949,0.0891798883676529
0.08850714564323425,0.08850903809070587,0.08850903809070587,49,1949,
0.0891835018992424,0.08915592730045319,0.08915592730045319,50,1988,
,,,51,1999,0.07891888171434402
0.08876395970582962,0.08879347145557404,0.08879347145557404,51,2027,
,,,52,2049,0.09712713211774826
0.09331507235765457,0.09328658133745193,0.09328658133745193,52,2066,
,,,53,2099,0.08397188037633896
0.09663894772529602,0.09665391594171524,0.09665391594171524,53,2105,
0.08874261379241943,0.08870400488376617,0.08870400488376617,54,2144,
,,,55,2149,0.09693080186843872
0.09032704681158066,0.09030930697917938,0.09030930697917938,55,2183,
,,,56,2199,0.08544458448886871
0.08858455717563629,0.08859711140394211,0.08859711140394211,56,2222,
,,,57,2249,0.08077268302440643
0.0871654525399208,0.08716802299022675,0.08716802299022675,57,2261,
,,,58,2299,0.08325158804655075
0.08934372663497925,0.08937861025333405,0.08937861025333405,58,2300,
0.08972226083278656,0.08971322327852249,0.08971322327852249,59,2339,
,,,60,2349,0.07761449366807938
