elbo_loss_epoch,train_loss,train_elbo_loss,epoch,step,elbo_loss_step
263.0694274902344,262.3795471191406,262.3795471191406,0,38,
,,,1,49,4.086807727813721
4.128079891204834,4.124131679534912,4.124131679534912,1,77,
,,,2,99,1.448861837387085
2.1465225219726562,2.1452128887176514,2.1452128887176514,2,116,
,,,3,149,1.6317229270935059
1.510474443435669,1.5101228952407837,1.5101228952407837,3,155,
2.2121753692626953,2.2151412963867188,2.2151412963867188,4,194,
,,,5,199,1.6039001941680908
1.7727024555206299,1.7722870111465454,1.7722870111465454,5,233,
,,,6,249,2.0809695720672607
1.7180441617965698,1.7181799411773682,1.7181799411773682,6,272,
,,,7,299,1.213821291923523
1.758801817893982,1.7578761577606201,1.7578761577606201,7,311,
,,,8,349,1.6132382154464722
1.6006897687911987,1.599987268447876,1.599987268447876,8,350,
1.7484674453735352,1.7505759000778198,1.7505759000778198,9,389,
,,,10,399,1.1581631898880005
1.3582508563995361,1.357426643371582,1.357426643371582,10,428,
,,,11,449,1.0617719888687134
1.223994255065918,1.2235723733901978,1.2235723733901978,11,467,
,,,12,499,1.058783769607544
1.3413177728652954,1.341223955154419,1.341223955154419,12,506,
1.1314672231674194,1.1313022375106812,1.1313022375106812,13,545,
,,,14,549,1.014636516571045
1.5202826261520386,1.5215214490890503,1.5215214490890503,14,584,
,,,15,599,1.3655755519866943
1.2847702503204346,1.2840461730957031,1.2840461730957031,15,623,
,,,16,649,1.0161614418029785
1.1684993505477905,1.1684783697128296,1.1684783697128296,16,662,
,,,17,699,1.6054399013519287
1.2315667867660522,1.2311599254608154,1.2311599254608154,17,701,
1.034957766532898,1.0362980365753174,1.0362980365753174,18,740,
,,,19,749,0.8417733907699585
1.0877726078033447,1.0881351232528687,1.0881351232528687,19,779,
,,,20,799,1.1011837720870972
1.0064183473587036,1.0060962438583374,1.0060962438583374,20,818,
,,,21,849,0.7767263650894165
1.1776872873306274,1.1790387630462646,1.1790387630462646,21,857,
1.205077052116394,1.2051892280578613,1.2051892280578613,22,896,
,,,23,899,1.7279248237609863
1.427738070487976,1.4279537200927734,1.4279537200927734,23,935,
,,,24,949,3.222803831100464
2.4021897315979004,2.3980090618133545,2.3980090618133545,24,974,
,,,25,999,1.4680745601654053
1.5215438604354858,1.5203368663787842,1.5203368663787842,25,1013,
,,,26,1049,0.8440840840339661
0.8684030771255493,0.868750274181366,0.868750274181366,26,1052,
0.9523131251335144,0.9517716765403748,0.9517716765403748,27,1091,
,,,28,1099,0.7522823810577393
0.9754831194877625,0.9750523567199707,0.9750523567199707,28,1130,
,,,29,1149,1.0909595489501953
0.9828971028327942,0.9835863709449768,0.9835863709449768,29,1169,
,,,30,1199,0.7126654982566833
0.891636312007904,0.8920968174934387,0.8920968174934387,30,1208,
1.0802111625671387,1.080654501914978,1.080654501914978,31,1247,
,,,32,1249,0.8253713846206665
1.0086802244186401,1.0091067552566528,1.0091067552566528,32,1286,
,,,33,1299,1.4365757703781128
0.9868191480636597,0.9861043691635132,0.9861043691635132,33,1325,
,,,34,1349,0.9146184921264648
0.8399204611778259,0.8397142291069031,0.8397142291069031,34,1364,
,,,35,1399,0.888464093208313
0.803406834602356,0.8034064173698425,0.8034064173698425,35,1403,
0.9185121655464172,0.9178977608680725,0.9178977608680725,36,1442,
,,,37,1449,0.7159960865974426
1.207611322402954,1.2067712545394897,1.2067712545394897,37,1481,
,,,38,1499,0.8411408066749573
0.9366965889930725,0.9361034631729126,0.9361034631729126,38,1520,
,,,39,1549,0.7464854121208191
0.7696465253829956,0.7695783376693726,0.7695783376693726,39,1559,
