elbo_loss_epoch,train_loss,train_elbo_loss,epoch,step,elbo_loss_step
0.4560979902744293,0.4557057321071625,0.4557057321071625,0,38,
,,,1,49,0.30494001507759094
0.29048728942871094,0.29037681221961975,0.29037681221961975,1,77,
,,,2,99,0.21692922711372375
0.24343493580818176,0.2433847039937973,0.2433847039937973,2,116,
,,,3,149,0.23273716866970062
0.2098122090101242,0.20986180007457733,0.20986180007457733,3,155,
0.1914251446723938,0.19135384261608124,0.19135384261608124,4,194,
,,,5,199,0.1531151384115219
0.1874651312828064,0.18753376603126526,0.18753376603126526,5,233,
,,,6,249,0.1792714148759842
0.18315549194812775,0.18308082222938538,0.18308082222938538,6,272,
,,,7,299,0.1786578893661499
0.18615877628326416,0.18614652752876282,0.18614652752876282,7,311,
,,,8,349,0.15266819298267365
0.18097397685050964,0.18097983300685883,0.18097983300685883,8,350,
0.18400582671165466,0.18402892351150513,0.18402892351150513,9,389,
,,,10,399,0.21828413009643555
0.17610061168670654,0.1762169450521469,0.1762169450521469,10,428,
,,,11,449,0.15847241878509521
0.17513765394687653,0.17508530616760254,0.17508530616760254,11,467,
,,,12,499,0.19803057610988617
0.18021900951862335,0.18019399046897888,0.18019399046897888,12,506,
0.1742038130760193,0.17412054538726807,0.17412054538726807,13,545,
,,,14,549,0.16699756681919098
0.1773623675107956,0.17729927599430084,0.17729927599430084,14,584,
,,,15,599,0.1547045260667801
0.16604721546173096,0.1661175638437271,0.1661175638437271,15,623,
,,,16,649,0.15543879568576813
0.17550237476825714,0.1754346340894699,0.1754346340894699,16,662,
,,,17,699,0.1576930433511734
0.1765117645263672,0.17658451199531555,0.17658451199531555,17,701,
0.17068074643611908,0.17071209847927094,0.17071209847927094,18,740,
,,,19,749,0.161037415266037
0.17533300817012787,0.17533926665782928,0.17533926665782928,19,779,
,,,20,799,0.16583062708377838
0.17059995234012604,0.170610249042511,0.170610249042511,20,818,
,,,21,849,0.1656949818134308
0.17281204462051392,0.17277367413043976,0.17277367413043976,21,857,
0.1747562289237976,0.17474716901779175,0.17474716901779175,22,896,
,,,23,899,0.19814378023147583
0.16944241523742676,0.16940748691558838,0.16940748691558838,23,935,
,,,24,949,0.19735504686832428
0.1730286031961441,0.1729011833667755,0.1729011833667755,24,974,
,,,25,999,0.1552973836660385
0.16898781061172485,0.16902069747447968,0.16902069747447968,25,1013,
,,,26,1049,0.16572457551956177
0.16725367307662964,0.16716518998146057,0.16716518998146057,26,1052,
0.1653357297182083,0.16537103056907654,0.16537103056907654,27,1091,
,,,28,1099,0.1618727743625641
0.1678522527217865,0.1679280400276184,0.1679280400276184,28,1130,
,,,29,1149,0.18947474658489227
0.16796886920928955,0.1680791974067688,0.1680791974067688,29,1169,
,,,30,1199,0.18419384956359863
0.17362411320209503,0.1736706793308258,0.1736706793308258,30,1208,
0.16543160378932953,0.16537494957447052,0.16537494957447052,31,1247,
,,,32,1249,0.18031127750873566
0.16342005133628845,0.16342660784721375,0.16342660784721375,32,1286,
,,,33,1299,0.20468471944332123
0.1678743064403534,0.16787675023078918,0.16787675023078918,33,1325,
,,,34,1349,0.16037505865097046
0.16514691710472107,0.16513051092624664,0.16513051092624664,34,1364,
,,,35,1399,0.16987457871437073
0.16022942960262299,0.16017013788223267,0.16017013788223267,35,1403,
0.16715307533740997,0.16709928214550018,0.16709928214550018,36,1442,
,,,37,1449,0.17800652980804443
0.1683778315782547,0.16846472024917603,0.16846472024917603,37,1481,
,,,38,1499,0.18290787935256958
0.1677679866552353,0.1678095906972885,0.1678095906972885,38,1520,
,,,39,1549,0.1414451003074646
0.1656961441040039,0.16568011045455933,0.16568011045455933,39,1559,
0.16535277664661407,0.16549789905548096,0.16549789905548096,40,1598,
,,,41,1599,0.17870303988456726
0.1651555895805359,0.16508270800113678,0.16508270800113678,41,1637,
,,,42,1649,0.18554635345935822
0.1673944592475891,0.1673613041639328,0.1673613041639328,42,1676,
,,,43,1699,0.16165794432163239
0.1659785956144333,0.16593889892101288,0.16593889892101288,43,1715,
,,,44,1749,0.13748709857463837
0.17022737860679626,0.17026546597480774,0.17026546597480774,44,1754,
0.1642949879169464,0.16435606777668,0.16435606777668,45,1793,
,,,46,1799,0.1565147191286087
0.16623811423778534,0.1662530153989792,0.1662530153989792,46,1832,
,,,47,1849,0.17428983747959137
0.16842107474803925,0.1684155911207199,0.1684155911207199,47,1871,
,,,48,1899,0.18941405415534973
0.1641576588153839,0.16405253112316132,0.16405253112316132,48,1910,
,,,49,1949,0.17129074037075043
0.16681307554244995,0.16682563722133636,0.16682563722133636,49,1949,
0.17046041786670685,0.1705612987279892,0.1705612987279892,50,1988,
,,,51,1999,0.13702374696731567
0.1617896556854248,0.16173532605171204,0.16173532605171204,51,2027,
,,,52,2049,0.17594532668590546
0.16323067247867584,0.16322439908981323,0.16322439908981323,52,2066,
,,,53,2099,0.1634790301322937
0.160118967294693,0.1601378470659256,0.1601378470659256,53,2105,
0.16196361184120178,0.1620180755853653,0.1620180755853653,54,2144,
,,,55,2149,0.19389384984970093
0.16502387821674347,0.16500887274742126,0.16500887274742126,55,2183,
,,,56,2199,0.172430619597435
0.16362643241882324,0.16364508867263794,0.16364508867263794,56,2222,
,,,57,2249,0.15834173560142517
0.1591702550649643,0.1591222584247589,0.1591222584247589,57,2261,
,,,58,2299,0.16499078273773193
0.1645086705684662,0.16444149613380432,0.16444149613380432,58,2300,
0.16300959885120392,0.163044735789299,0.163044735789299,59,2339,
,,,60,2349,0.17627973854541779
0.16539369523525238,0.1655920296907425,0.1655920296907425,60,2378,
