elbo_loss_epoch,train_loss,train_elbo_loss,epoch,step,elbo_loss_step
0.47336703538894653,0.4727305471897125,0.4727305471897125,0,38,
,,,1,49,0.21820510923862457
0.19914540648460388,0.19914831221103668,0.19914831221103668,1,77,
,,,2,99,0.1537732183933258
0.15126268565654755,0.15119872987270355,0.15119872987270355,2,116,
,,,3,149,0.13050530850887299
0.1312493532896042,0.13118578493595123,0.13118578493595123,3,155,
0.12244410067796707,0.1224336177110672,0.1224336177110672,4,194,
,,,5,199,0.1207118108868599
0.11608920991420746,0.11605171114206314,0.11605171114206314,5,233,
,,,6,249,0.0915256068110466
0.1074424609541893,0.10753337293863297,0.10753337293863297,6,272,
,,,7,299,0.11054383963346481
0.10989831387996674,0.1099328026175499,0.1099328026175499,7,311,
,,,8,349,0.10340312868356705
0.10128184407949448,0.1013307049870491,0.1013307049870491,8,350,
0.09956932067871094,0.09954313188791275,0.09954313188791275,9,389,
,,,10,399,0.08045297861099243
0.09720712900161743,0.09723372757434845,0.09723372757434845,10,428,
,,,11,449,0.08036638051271439
0.09385818243026733,0.09383367747068405,0.09383367747068405,11,467,
,,,12,499,0.07934603840112686
0.09134887158870697,0.09131787717342377,0.09131787717342377,12,506,
0.09477855265140533,0.09475893527269363,0.09475893527269363,13,545,
,,,14,549,0.07651105523109436
0.09044823050498962,0.09044662117958069,0.09044662117958069,14,584,
,,,15,599,0.07877805083990097
0.09255865216255188,0.09256620705127716,0.09256620705127716,15,623,
,,,16,649,0.10286182165145874
0.08811267465353012,0.08812667429447174,0.08812667429447174,16,662,
,,,17,699,0.0957569032907486
0.08592457324266434,0.08590737730264664,0.08590737730264664,17,701,
0.08987528830766678,0.08997882157564163,0.08997882157564163,18,740,
,,,19,749,0.06781244277954102
0.08487199991941452,0.08489107340574265,0.08489107340574265,19,779,
,,,20,799,0.10279061645269394
0.08822572976350784,0.08816821873188019,0.08816821873188019,20,818,
,,,21,849,0.1044105589389801
0.08698560297489166,0.08698689937591553,0.08698689937591553,21,857,
0.08418893814086914,0.08417417854070663,0.08417417854070663,22,896,
,,,23,899,0.08439335972070694
0.08405249565839767,0.08404303342103958,0.08404303342103958,23,935,
,,,24,949,0.09450548887252808
0.08743934333324432,0.0874088704586029,0.0874088704586029,24,974,
,,,25,999,0.08705893158912659
0.08216669410467148,0.08213364332914352,0.08213364332914352,25,1013,
,,,26,1049,0.07638416439294815
0.08861254155635834,0.08860515803098679,0.08860515803098679,26,1052,
0.08146157115697861,0.08151114732027054,0.08151114732027054,27,1091,
,,,28,1099,0.05772818252444267
0.08159823715686798,0.08160866796970367,0.08160866796970367,28,1130,
,,,29,1149,0.09776152670383453
0.07974760234355927,0.07970430701971054,0.07970430701971054,29,1169,
,,,30,1199,0.06158294901251793
0.0802847221493721,0.08027062565088272,0.08027062565088272,30,1208,
0.08282309770584106,0.08278746902942657,0.08278746902942657,31,1247,
,,,32,1249,0.07851270586252213
0.08105640113353729,0.08105535805225372,0.08105535805225372,32,1286,
,,,33,1299,0.08452396094799042
0.08174935728311539,0.08175082504749298,0.08175082504749298,33,1325,
,,,34,1349,0.09045042842626572
0.0801309272646904,0.08007339388132095,0.08007339388132095,34,1364,
,,,35,1399,0.09592040628194809
0.07843710482120514,0.07844006270170212,0.07844006270170212,35,1403,
0.08026490360498428,0.08025099337100983,0.08025099337100983,36,1442,
,,,37,1449,0.09453823417425156
0.07893654704093933,0.07893237471580505,0.07893237471580505,37,1481,
,,,38,1499,0.08151472359895706
0.07810381054878235,0.07808128744363785,0.07808128744363785,38,1520,
,,,39,1549,0.07570861279964447
0.07836774736642838,0.0783570408821106,0.0783570408821106,39,1559,
0.0813412293791771,0.081301249563694,0.081301249563694,40,1598,
,,,41,1599,0.08443548530340195
0.0765688493847847,0.07660546153783798,0.07660546153783798,41,1637,
,,,42,1649,0.07275351881980896
0.07872042059898376,0.0787077322602272,0.0787077322602272,42,1676,
,,,43,1699,0.06808771193027496
0.07404957711696625,0.0740598663687706,0.0740598663687706,43,1715,
,,,44,1749,0.08811736851930618
0.07814548164606094,0.0781712681055069,0.0781712681055069,44,1754,
0.07786063104867935,0.0778786912560463,0.0778786912560463,45,1793,
,,,46,1799,0.059832822531461716
0.08015955984592438,0.08022293448448181,0.08022293448448181,46,1832,
,,,47,1849,0.07130694389343262
0.07626015692949295,0.07625462859869003,0.07625462859869003,47,1871,
,,,48,1899,0.06292224675416946
0.07618115842342377,0.07617852836847305,0.07617852836847305,48,1910,
,,,49,1949,0.08088674396276474
0.07840356975793839,0.07841053605079651,0.07841053605079651,49,1949,
0.07900112122297287,0.07897984981536865,0.07897984981536865,50,1988,
,,,51,1999,0.060040585696697235
0.07716839015483856,0.07720299810171127,0.07720299810171127,51,2027,
,,,52,2049,0.05791657790541649
0.0771593526005745,0.0772073045372963,0.0772073045372963,52,2066,
,,,53,2099,0.08854492008686066
0.0769524797797203,0.0769769698381424,0.0769769698381424,53,2105,
0.07817359268665314,0.07813911139965057,0.07813911139965057,54,2144,
,,,55,2149,0.07609696686267853
0.07689593732357025,0.07687506079673767,0.07687506079673767,55,2183,
,,,56,2199,0.09275491535663605
0.07458346337080002,0.07461821287870407,0.07461821287870407,56,2222,
,,,57,2249,0.07918574661016464
0.07854966819286346,0.07853667438030243,0.07853667438030243,57,2261,
,,,58,2299,0.08557800203561783
0.07662083208560944,0.07662509381771088,0.07662509381771088,58,2300,
0.0762687623500824,0.0762595385313034,0.0762595385313034,59,2339,
,,,60,2349,0.07041369378566742
